oneplus7pro 6.mp4_280.jpg,1871.6487,541.9972,-661.15,1864.4138,511.0902,-583.42224,1868.2356,511.85303,-584.34845,1873.0194,512.0401,-583.97217,1840.7283,505.66336,-652.1841,1830.329,503.7208,-653.2358,1818.0396,503.1547,-653.7976,1845.9954,527.6776,-178.17851,1765.1713,523.11304,-484.0048,1870.0963,577.2143,-498.9152,1845.4379,573.6802,-593.1272,1907.2708,725.88635,184.5345,1656.7021,717.3805,-465.79495,1908.9807,946.03925,238.25357,1600.2772,956.7415,-625.40875,1922.2964,1104.5061,-256.3778,1661.0398,1146.4667,-912.1728,1930.0072,1159.7344,-344.39404,1674.1196,1214.8934,-1049.0253,1926.5428,1165.9968,-445.17374,1712.0005,1193.6964,-1075.862,1921.9274,1140.8137,-309.28708,1714.077,1171.7418,-928.0544,1887.0712,1204.6738,179.67548,1728.7584,1219.167,-180.28598,1924.546,1525.2786,99.534294,1697.1847,1518.1302,41.490395,1970.3707,1856.3502,257.91852,1668.0022,1755.9054,684.6263,1946.6918,1921.8164,246.75479,1656.2102,1778.4382,731.9669,2119.492,1933.6302,-179.09117,1698.9447,1891.6335,398.07574
oneplus7pro 6.mp4_281.jpg,1896.8895,539.3225,-663.19806,1885.3829,508.0664,-587.17194,1890.5007,507.5097,-588.1491,1895.4591,506.44272,-587.74347,1865.4093,506.75482,-660.54517,1855.1335,506.51303,-661.66736,1842.2596,506.6194,-662.2883,1868.3539,523.89154,-185.93005,1794.011,529.3414,-512.77356,1897.1232,573.2195,-500.94693,1873.1538,571.8902,-601.5043,1925.2614,721.8036,186.11967,1679.3618,720.70074,-508.91235,1898.6254,952.6684,257.96182,1621.1215,963.98517,-649.22614,1918.0149,1122.4556,-216.3924,1676.0568,1150.7015,-881.58813,1931.2228,1181.2944,-296.96475,1690.3229,1220.7905,-1011.6766,1936.3037,1186.4868,-399.5534,1723.1521,1193.1829,-1037.6523,1932.1831,1159.3568,-269.4073,1724.9977,1170.2754,-895.3816,1911.5049,1218.347,190.60495,1746.7343,1229.0737,-191.33801,1934.7336,1530.4598,120.54433,1695.5079,1524.5508,56.112755,1999.0519,1863.2627,254.65883,1669.6814,1782.3767,670.2831,1966.7463,1929.849,240.34091,1661.6538,1810.7179,714.0502,2151.2673,1922.4095,-194.3686,1709.7261,1899.8031,362.7266
oneplus7pro 6.mp4_282.jpg,1921.6179,549.4328,-733.8606,1913.1567,513.9972,-663.05237,1918.5193,514.24445,-664.03485,1923.0165,514.1868,-663.6777,1889.678,510.42325,-730.6271,1879.1533,509.29105,-731.73553,1863.9097,509.74487,-732.34515,1893.4514,530.042,-271.90173,1810.4001,530.9628,-570.3728,1922.4387,582.7704,-574.9485,1894.5645,581.2335,-666.9075,1937.0757,719.5024,83.4206,1696.1248,724.53625,-535.2268,1907.5276,952.6533,137.17795,1634.9978,968.12335,-668.3256,1926.6797,1115.188,-290.45547,1701.6705,1158.2245,-874.9418,1940.005,1199.7002,-371.69534,1714.8916,1227.3948,-993.9364,1940.7728,1193.5494,-467.27048,1751.0078,1204.8484,-1023.86993,1939.9033,1172.1487,-340.57974,1753.8086,1181.5306,-889.9029,1928.7185,1200.9082,149.01576,1764.5186,1216.0645,-149.84695,1947.743,1531.7675,-62.35271,1718.0363,1501.9846,239.70836,2029.263,1880.7457,-137.56325,1666.3291,1752.98,867.6488,1994.5059,1951.0369,-172.31485,1655.8903,1775.7393,913.79144,2181.96,1937.1545,-616.604,1704.8846,1889.9459,615.9302
oneplus7pro 6.mp4_283.jpg,1950.507,555.2137,-545.7406,1937.3655,522.70276,-487.23325,1939.7509,522.68506,-488.1348,1943.156,522.6472,-487.90997,1921.5051,519.8679,-561.4893,1910.3589,518.1819,-562.5521,1898.797,516.80597,-563.1842,1904.695,535.597,-165.38556,1843.8397,532.9627,-496.58633,1941.4893,590.3276,-412.0442,1925.5295,587.849,-513.34485,1958.9492,723.0389,160.12567,1714.8181,728.803,-519.2518,1956.8654,958.5382,219.72282,1664.8658,977.05035,-627.9634,1978.063,1122.9429,-221.78217,1728.9325,1169.0204,-811.44196,1989.0355,1201.0138,-297.67828,1741.5311,1237.2227,-930.57446,1987.9774,1181.7906,-395.0264,1783.724,1215.9349,-958.9184,1987.7427,1166.612,-272.75427,1785.025,1194.3828,-825.29346,1939.6919,1207.7844,182.54375,1781.8639,1222.885,-183.09904,1973.987,1553.7034,97.78279,1719.9047,1523.277,-9.611329,2022.914,1894.7289,219.3272,1667.5741,1775.5099,536.0571,1997.4243,1958.2808,205.3213,1654.5978,1806.3728,573.5951,2163.8032,1968.5465,-211.6411,1708.2222,1893.5709,234.70558
oneplus7pro 6.mp4_314.jpg,1471.9812,325.23056,-797.3927,1472.1135,286.19354,-716.27155,1480.944,288.23926,-717.37897,1489.0685,289.89615,-716.9591,1442.7219,276.28403,-817.0498,1428.3441,271.23306,-818.2753,1414.4755,266.71014,-818.88257,1442.0355,298.06845,-280.23138,1345.0624,280.64105,-738.1722,1468.173,367.8401,-615.715,1434.8794,361.69293,-754.7814,1421.7493,534.87744,238.46182,1264.3716,531.4049,-869.22864,1389.576,844.38007,440.15454,1294.7875,866.5823,-1058.4178,1434.6676,1093.6975,105.18919,1497.4125,1066.7709,-1127.1786,1456.4801,1199.2931,71.899506,1549.3301,1129.3278,-1274.0122,1461.6724,1160.0354,-51.44532,1581.3954,1100.1251,-1250.1517,1469.4733,1123.572,48.029232,1564.2313,1083.7238,-1117.9961,1430.6686,1152.8008,340.37842,1315.0817,1159.7983,-341.04187,1578.4142,1509.002,546.76544,1242.7826,1528.7858,22.279766,1757.1495,1896.2086,792.13525,1115.7164,1896.4558,449.15402,1748.5751,1983.7268,791.06586,1067.0718,1970.6182,476.86575,1967.389,1922.5117,449.3057,1258.8533,2022.5564,120.57937
oneplus7pro 6.mp4_315.jpg,1477.6738,330.56567,-616.11053,1479.0948,293.3002,-541.80115,1487.8684,295.82394,-542.92175,1494.4381,297.41388,-542.4965,1447.813,281.43066,-642.96185,1430.0731,274.63556,-644.1719,1414.5852,268.75,-644.76447,1448.0328,304.19116,-154.59367,1347.1221,281.34763,-615.8382,1472.7474,373.9955,-453.36182,1438.9879,367.9214,-593.405,1419.0615,543.70386,290.87625,1258.4663,540.7868,-770.7593,1386.6427,866.08966,513.07526,1310.6941,871.3169,-907.53235,1395.4176,1146.1066,244.87238,1507.4105,1069.8636,-874.88477,1391.8126,1221.7142,224.20721,1558.3264,1135.9637,-998.46967,1404.6495,1224.3347,117.447655,1590.6528,1106.7322,-971.8887,1412.7273,1219.7372,197.79164,1577.3076,1090.3853,-861.1235,1456.3958,1176.6383,327.40237,1322.8884,1183.8264,-328.19257,1585.5718,1534.4833,651.3334,1218.4878,1543.6287,92.33298,1750.0946,1909.13,988.3531,1084.6274,1901.5197,529.2206,1728.8619,2002.9003,999.3861,1025.1302,1966.5544,560.2652,1952.8376,1935.7036,699.6431,1221.4686,2020.8358,228.73006
oneplus7pro 6.mp4_316.jpg,1496.8231,333.50165,-558.87933,1489.2847,288.6949,-501.54745,1495.5586,288.58957,-502.72464,1501.6963,288.98825,-502.37158,1464.5681,282.74554,-608.7306,1448.3739,279.9959,-610.013,1435.8936,277.79556,-610.6598,1441.2584,304.6551,-162.88263,1366.2601,293.46698,-651.56866,1489.8318,379.77563,-410.02124,1461.0898,369.99884,-558.7523,1427.3811,528.1485,259.30038,1270.9413,535.3282,-830.4723,1403.5045,856.1864,488.33405,1322.219,874.46906,-1042.3851,1435.3027,1104.993,246.4494,1516.2518,1090.1213,-1091.1693,1433.772,1173.5167,224.19211,1563.4662,1156.0133,-1225.3986,1457.522,1202.9199,117.75107,1599.324,1133.1953,-1204.4722,1454.7072,1174.5593,199.088,1591.0184,1114.2354,-1081.6711,1478.8267,1173.7455,326.78314,1340.6592,1193.1312,-327.6572,1590.1664,1537.4249,595.30835,1228.115,1555.3234,-32.900703,1729.6626,1917.8601,872.38214,1050.3074,1896.4144,272.06863,1704.7312,1993.425,873.79645,993.1375,1954.8735,286.57175,1928.0995,1973.0906,528.5624,1181.4321,2022.3363,-124.46231
oneplus7pro 6.mp4_317.jpg,1501.7177,329.97775,-640.8528,1504.2682,289.55072,-564.096,1512.6903,290.7641,-565.1255,1518.7549,291.242,-564.7456,1472.8501,282.84564,-663.8162,1455.4651,279.00238,-664.9834,1439.1416,275.24356,-665.4773,1467.6853,300.52408,-155.38268,1371.1646,288.28168,-609.6696,1499.2725,374.00986,-471.67484,1464.945,369.2792,-609.5093,1454.6813,535.3958,298.7274,1286.4011,539.2966,-768.28925,1460.0997,837.79083,380.21863,1322.3977,863.9181,-985.5868,1518.0452,1071.3882,-68.30597,1503.0038,1095.8431,-1072.8552,1538.6926,1153.6655,-120.22553,1535.4646,1175.8284,-1211.9856,1557.8911,1138.7021,-231.98286,1572.0205,1158.6614,-1202.7207,1548.8335,1114.6385,-124.1957,1565.6058,1135.455,-1070.4165,1476.9591,1152.2932,332.38272,1370.8862,1162.9696,-333.04114,1579.7869,1522.3862,562.23486,1260.5029,1534.7484,-154.25653,1701.7771,1916.5842,807.0744,1041.6968,1879.9974,138.87502,1673.6913,2004.1036,806.10345,977.6107,1932.8312,153.14197,1907.0298,1987.3536,462.66263,1149.2968,2022.5444,-229.4724
oneplus7pro 6.mp4_346.jpg,2616.8582,287.23355,-383.47412,2592.9988,239.3762,-339.26364,2583.8867,238.03139,-340.3236,2573.6506,237.01082,-339.963,2592.2842,240.29153,-477.2845,2583.407,239.64336,-478.29004,2572.9382,239.24959,-478.7527,2506.3057,245.52995,-101.83341,2507.9536,248.15797,-731.80145,2575.1736,331.22684,-268.5697,2575.5305,332.38068,-458.31473,2371.9023,477.4358,289.08453,2399.853,519.83563,-1035.3906,2311.2964,829.8907,528.1721,2530.316,853.097,-1357.9099,2278.268,1115.7488,371.81805,2808.8625,1032.139,-1382.4674,2244.06,1193.4137,362.61984,2872.4333,1104.7324,-1562.9246,2272.4438,1192.2601,253.03648,2904.345,1066.5082,-1496.9648,2262.4458,1186.5995,326.6728,2883.6204,1047.0714,-1358.5978,2448.0251,1125.6537,416.5833,2376.7795,1152.5146,-417.1257,2595.3677,1528.3079,821.5262,2276.2952,1594.099,5.169065,2780.9763,1938.0908,1244.1124,2122.5283,2010.4905,332.603,2782.6306,2044.784,1260.5647,2057.5847,2082.9917,346.7094,2974.3547,1940.6067,972.13635,2315.9106,2125.399,-43.6417
oneplus7pro 6.mp4_347.jpg,2654.9507,292.66895,-292.2025,2633.6826,239.66351,-245.27805,2625.921,237.29329,-246.38956,2618.3376,235.24263,-246.04199,2634.6697,241.78911,-384.07977,2628.235,240.92148,-385.07785,2621.4646,240.18526,-385.49396,2542.0366,244.35573,-11.716005,2551.7285,250.81627,-644.4674,2618.1301,334.75772,-179.32574,2618.5898,335.05362,-370.0744,2386.5168,494.06503,341.03278,2458.1306,518.6427,-944.9858,2325.7446,851.11035,589.1909,2583.4385,856.4101,-1279.8125,2259.6729,1129.2759,462.834,2864.3428,1031.372,-1304.3228,2243.3735,1208.3396,455.99133,2932.2908,1100.275,-1474.7272,2245.2217,1206.6587,353.43088,2961.0396,1066.9584,-1408.148,2259.5774,1182.4305,421.921,2937.3965,1049.3213,-1280.1925,2482.721,1156.2952,404.99927,2432.5505,1173.1377,-405.67212,2638.7312,1557.873,834.6851,2297.9023,1617.7338,5.5983624,2834.9058,1942.0778,1293.2953,2125.5522,2018.1974,383.03247,2833.2642,2041.8685,1313.428,2055.5413,2089.0457,403.31635,3015.621,1955.819,1035.5569,2313.3904,2131.335,34.868813
